cik,company_name,executive_name,title_context
0001338095,"NephroGenex, Inc.",End The,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Unexercised Options,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Option Exercise,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Option Expiration,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Plan Our,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Other Benefits,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Professional Employer,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Beneficial Owner,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Shares Beneficially,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Beneficially Owned,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Jan Leschly,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Jerry N. Karabelas,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",David R. Ramsay,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Habib Kairouz,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Mark Leschly,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Joshua Ruch,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Carnegie Hall,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Per Samuelsson,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Eggert Dagbjartson,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Birgir Haraldsson,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",John Mazur,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Compensation Please,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Warrants We,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Liquidation Event,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Takeover Effects,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Delaware Law,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Advance Notice,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Special Meetings,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Super Majority,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",The Delaware,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Check Preferred,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Transfer Agent,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Registrar The,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Listing We,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Date Available,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Shares Affiliates,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Restricted Shares,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Allotment Option,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Discretionary Accounts,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",The Representative,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Initial Public,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Australia This,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",China The,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Hong Kong,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Macau Special,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",European Economic,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Netherlands The,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Relevant Member,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",France This,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Financial Code,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",French Autorit,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Ireland The,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Israel The,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Italy The,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Decree No,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Regulation No,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Law No,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Qualified Institutional,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Any Qualified,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Portugal This,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Valores Mobili,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Sweden This,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Swedish Financial,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Instruments Trading,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Switzerland The,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Swiss Code,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Listing Rules,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Swiss Financial,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Market Supervisory,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Emirates Neither,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Central Bank,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Financial Services,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Financial Promotions,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Development Stage,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Cumulative Period,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Public Accounting,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
